Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
6890.52002,6289509888,0.08867985816613057,0.00028444297299932053,4,3,1
6973.529785,4553269760,0.05016814651908016,0.004234623628269288,5,3,1
6844.22998,4532100096,0.0818279004218156,9.203124410492249e-05,6,4,2
7083.799805,4333440000,0.04678154343542362,0.002605940527422976,0,4,2
7456.109863,5499700224,0.0648215397733697,4.027475527022528e-05,1,4,2
6853.839844,4936000000,0.09788532593940269,-0.0007572312919659716,2,4,2
6811.470215,5639320064,0.04349566991958466,0.0006591449214755593,3,4,2
6636.319824,3766810112,0.04296429414448667,-0.0008754939716720962,4,4,2
6911.089844,3976610048,0.06334811165709099,0.0012863580420269217,5,4,2
7023.52002,3652499968,0.02768506260909736,0.0029614500906626905,6,4,2
6770.72998,4894060032,0.07747228844106406,0.003649526871251712,0,4,2
6834.759766,4272750080,0.025097925383470908,0.0012744338203854514,1,4,2
6968.319824,4641889792,0.022108983298937228,-0.0018569671494458868,2,4,2
7889.25,8906250240,0.16054046075984135,0.001500756599169767,3,4,2
7895.959961,7764460032,0.05477943161735185,-0.002696320536724607,4,4,2
7986.240234,5191430144,0.03756180996686204,0.0016390496173997369,5,4,2
8329.110352,5244480000,0.04238978023079387,0.001015710038944202,6,4,2
8058.669922,5631309824,0.05619929168972258,0.0016119575718738406,0,4,2
7902.089844,6900879872,0.051288263852689954,0.0053581182745155035,1,4,2
8163.419922,6529909760,0.03953711043375348,-0.0005083533665610337,2,4,2
8294.30957,7063209984,0.01964798768664569,-0.0008957571377456835,3,4,2
8845.830078,8438110208,0.07710441419326347,0.000334616533880774,4,4,2
8895.580078,7548550144,0.03992301409361863,0.0033139482463774824,5,4,2
8802.459961,6629899776,0.02528919702563135,-0.0009168247326038782,6,4,2
8930.879883,6925190144,0.019313222530090744,0.00038741546693361526,0,4,2
9697.5,10678800384,0.090142875364882,0.00036403949471516437,1,4,2
8845.740234,11083100160,0.10744291779862988,0.0024396012576825333,2,4,2
9281.509766,8970559488,0.06352861399509606,0.0009826113671085256,3,4,2
8987.049805,7566289920,0.04321995876599007,-0.005316569401164083,4,4,2
9348.480469,7805479936,0.05375057489119051,-0.00022145984118653554,5,4,2
9419.080078,8853000192,0.03674036644976561,0.000746386477424619,6,4,2
9240.549805,8673920000,0.03385366256713904,0.0011817394235665972,0,4,2
9119.009766,7713019904,0.04103340842774629,-0.0015802326535197216,1,5,2
9235.919922,7558159872,0.02677494663696635,-0.00021115330324097625,2,5,2
9743.860352,10207299584,0.06640941441246831,-0.004963161442484485,3,5,2
9700.759766,8217829888,0.02015867318309144,-4.9428396493177403e-05,4,5,2
9858.150391,7651939840,0.027785100106975765,-0.00130255884630476,5,5,2
9654.799805,7222280192,0.0501719075565886,-0.0009456315184570963,6,5,2
9373.009766,7394019840,0.04704738252013101,0.0008386154710426207,0,5,2
9234.820313,7415869952,0.036699049845893846,-0.001200872742958381,1,5,2
9325.179688,7226890240,0.03799314459142445,8.367377638893027e-05,2,5,2
9043.94043,6906699776,0.03932522979248233,0.0009973010182686391,3,5,2
8441.490234,8488520192,0.07844459358426142,-5.89990613264293e-06,4,5,2
8504.889648,6821380096,0.05367062102511092,0.0012464107635415701,5,5,2
8723.94043,5866379776,0.045077340493757244,-0.001242651882711191,6,5,2
8716.790039,7364149760,0.06132316520508855,-0.0013307202477174367,0,5,2
8510.379883,6705710080,0.0449053948457626,-0.0007014642215824685,1,5,2
8368.830078,6760220160,0.04072409659489055,0.00014574641719708402,2,5,2
8094.319824,5862530048,0.048598719203829716,-0.00030759175003414044,3,5,2
8250.969727,5764190208,0.03753066521945289,0.0005769918152070796,4,5,2
8247.179688,4712399872,0.02306017336910954,-2.2971974319299774e-05,5,5,2
8513.25,5191059968,0.04352948991304319,0.0010665818576925225,6,5,2
8418.990234,5154990080,0.023000197404098977,0.00010451170218088753,0,5,2
8041.779785,5137010176,0.0523037958169328,-0.0005844113026777893,1,5,2
7557.819824,6491120128,0.07282752008833654,0.00043667262211254294,2,5,2
7587.339844,6049220096,0.05557934419280349,0.0006537154130405611,3,5,2
7480.140137,4867829760,0.036047998827579295,0.0008475567146984516,4,5,2
7355.879883,4051539968,0.033478843056444156,0.0008428896472778835,5,5,2
7368.220215,4056519936,0.015235989964764477,0.00041934740138600547,6,5,2
7135.990234,5040600064,0.04480560350345261,-0.000915117984451029,0,5,2
7472.589844,5662660096,0.06145246086191551,-0.00038271389969252753,1,5,2
7406.52002,4922540032,0.035573441056908066,-4.997191650064834e-05,2,5,2
7494.169922,5127130112,0.033659237499966896,0.0008713804287823709,3,5,2
7541.450195,4921460224,0.026647911417198907,-0.0006271976712298726,4,6,2
7643.450195,4939299840,0.026485718542195145,-0.001486285736176013,5,6,2
7720.25,4851760128,0.018632517006784637,0.00029529937502020267,6,6,2
7514.470215,4993169920,0.03743354110228091,-0.001805890849485544,0,6,2
7633.759766,4961739776,0.03328781668243883,-0.001020408191870764,1,6,2
7653.97998,4692259840,0.023783014894038425,-0.0004128774844273783,2,6,2
7678.240234,4485799936,0.011822288079019305,0.0008986307786316718,3,6,2
7624.919922,4227579904,0.018494660353047768,0.0009967446317792148,4,6,2
7531.97998,3845220096,0.020127522696893822,-0.004305663993546677,5,6,2
6786.02002,5804839936,0.11782258967886387,0.001955493641470351,6,6,2
6906.919922,4745269760,0.03035060776440945,-0.00015927475813000877,0,6,2
6582.359863,4654380032,0.055927148343903166,0.0022058988420882593,1,6,2
6349.899902,5052349952,0.05505100991324155,-0.0011259865683470283,2,6,2
6675.350098,5138710016,0.058833772459612646,-0.00019025518981849983,3,6,2
6456.580078,3955389952,0.038423212857033734,-0.00017499713259184156,4,6,2
6550.160156,3194170112,0.029708150340172275,-0.0007069095853723115,5,6,2
6499.27002,3104019968,0.013823066701881659,0.0016616949237016347,6,6,2
6734.819824,4039200000,0.0518809607222557,0.0011240557576644933,0,6,2
6769.939941,4057029888,0.01677815522520329,0.0001210978246698292,1,6,2
6776.549805,3888640000,0.0317126414439433,0.0005223954817521531,2,6,2
6729.740234,3529129984,0.014261741715014728,0.0012095041884197244,3,6,2
6083.689941,5079810048,0.12327772249172299,0.001053662672188483,4,6,2
6162.47998,3431360000,0.025200024953547347,0.0002920585552960532,5,6,2
6173.22998,4566909952,0.06820145138439852,-0.00020406902125486476,6,6,2
6249.180176,5500810240,0.03393803843124245,0.0006992323595951643,0,6,2
6093.669922,3279759872,0.032244974951894004,-0.0015212540420892083,1,6,2
6157.129883,3296219904,0.02100661670805516,-0.0006447366021886619,2,6,2
5903.439941,3467800064,0.05063133480442199,-0.0008994853937822126,3,6,2
6218.299805,3966230016,0.07298293381313455,-0.0006560619667644621,4,6,2
6404.0,4543860224,0.040437825230820186,0.0011992779512804259,5,6,2
6385.819824,4788259840,0.022826115206928118,-0.0008518782474186739,6,7,3
6614.180176,4396930048,0.059971082719704104,-0.0026488573842564055,0,7,3
6529.589844,4672309760,0.03468188391299296,0.0032590520244628563,1,7,3
6597.549805,4176689920,0.04983519980645927,0.00032741791480874095,2,7,3
6639.140137,4999240192,0.030991444484913946,-6.780938355130362e-05,3,7,3
6673.5,4313959936,0.025620090302502865,-0.0007177701356110637,4,7,3
6856.930176,3961080064,0.043280073362951164,0.00012682482943221447,5,7,3
6773.879883,3386210048,0.020440217132950037,0.00017717984681311024,6,7,3
6741.75,3718129920,0.01700394903479238,-0.0003767625616494877,0,7,3
6329.950195,4052430080,0.07072295621298902,0.00012951523704675567,1,7,3
6394.709961,3644859904,0.018085504253493954,0.0003236775416904875,2,7,3
6228.810059,3770170112,0.04248082421240791,0.0009985416060347642,3,7,3
6238.049805,3805400064,0.019106101593150782,0.001514927789198751,4,7,3
6276.120117,2923670016,0.013838808513648184,-0.0005449102210036688,5,7,3
6359.640137,3285459968,0.02348756742914024,-0.00041360374853552747,6,7,3
6741.75,4725799936,0.060522202759189514,-0.0003115063596247101,0,7,3
7321.040039,5961950208,0.10518438642410081,-0.0007813391225192124,1,7,3
7370.779785,6103410176,0.034959283052296584,0.0010067333737336218,2,7,3
7466.859863,5111629824,0.02727723831859983,7.232478041759568e-05,3,7,3
7354.129883,4936869888,0.03706138586809211,-0.00019168385960356156,4,7,3
7419.290039,3726609920,0.02412835095181595,-0.00020085938036756436,5,7,3
7418.490234,3695460096,0.0208740698816922,-0.0005095744391055172,6,7,3
7711.109863,5132480000,0.048912809545902304,0.0007002757185331584,0,7,3
8424.269531,7277689856,0.09328006372071895,-0.005295340425166176,1,7,3
8181.390137,5845400064,0.040872563130944194,-0.0005549226872177008,2,7,3
7951.580078,4899089920,0.05224460844954835,-0.00014842031249425426,3,7,3
8165.009766,5195879936,0.05394302920276496,0.0004960548873886353,4,7,3
8192.150391,3988750080,0.01381861262538928,0.0016686610166506345,5,7,3
8218.459961,4107190016,0.016100809362556402,0.0003796474053297868,6,7,3
8180.47998,5551400000,0.040164193242816545,8.804067753494829e-05,0,7,3
7780.439941,5287530000,0.06296011499637123,-0.0014652001797386797,1,7,3
7624.910156,4797620000,0.03518875370764537,0.0012170353237142746,2,8,3
7567.149902,4214110000,0.025165360591000472,-0.0006620411997753218,3,8,3
7434.390137,4627150000,0.03185992483230511,0.0005756739855095554,4,8,3
7032.850098,4268390000,0.07351306944780049,-0.00025167890333725284,5,8,3
7068.47998,3679110000,0.02335064481199646,-0.0007837666677525814,6,8,3
6951.799805,3925900000,0.040056332948912886,0.0009378893499365525,0,8,3
6753.120117,4682800000,0.05902573281151515,-0.0009284625315958233,1,8,3
6305.799805,5064430000,0.08361893171489752,-3.801991934618453e-05,2,8,3
6568.22998,4267040000,0.06027459551714555,0.00048566234886921145,3,8,3
6184.709961,4528680000,0.07620837950987712,0.00017463680703083939,4,8,3
6295.72998,4047850000,0.05675376634294805,-0.0019187732063438905,5,8,3
6322.689941,5665250000,0.027631278236472927,0.0029528447819231825,6,8,3
6297.569824,4083980000,0.05000699987286521,-0.0015735701670562751,0,8,3
6199.709961,5301700000,0.05307109241236684,0.0035017704274183025,1,8,3
6308.52002,4895450000,0.059001050660794765,-0.002265196901126718,2,8,3
6334.72998,4328420000,0.031401683303247795,0.0009756021202974537,3,8,3
6580.629883,4992990000,0.0407163632785581,0.00042553570855494323,4,8,3
6423.759766,3984520000,0.04149060769497791,-0.00018524073803291317,5,8,3
6506.069824,3311170000,0.027733835371583707,-0.0008545955008797683,6,8,3
6308.529785,3665100000,0.03794734767157892,-0.0011825197398191514,0,8,3
6488.759766,3377180000,0.03217246015897216,-0.00038678670354708996,1,8,3
6376.709961,4668110000,0.08029656963200812,-0.0008421454061488061,2,8,3
6534.879883,3426180000,0.027498171387763812,0.0025463569794585503,3,8,3
6719.959961,4097820000,0.034056328606336436,-1.4532824683324713e-06,4,8,3
6763.189941,3312600000,0.01323242080478983,-0.0012641673640079885,5,8,3
6707.259766,3295500000,0.023260204659592946,0.000527792142171749,6,8,3
6884.640137,4019000000,0.029138808279643557,0.0009354070614946994,0,8,3
7096.279785,4659940000,0.03301496586195029,-0.0006439746090141164,1,8,3
7047.160156,4145880000,0.020439486975327034,-0.0004825191885421638,2,8,3
6978.22998,4463250000,0.034822355081871884,-0.0006104363158291594,3,8,3
7037.580078,4495650000,0.019798640914575984,0.0010273390739242694,4,8,3
7193.25,4116050000,0.02901943573273716,-0.0005101896917248869,5,9,3
7272.720215,4329540000,0.024417553615014537,0.0008675667169191988,6,9,3
7260.060059,4087760000,0.015231375664029514,0.00040494720100216116,0,9,3
7361.660156,4273640000,0.018306240018533496,-2.7194273541299418e-05,1,9,3
6792.830078,5800460000,0.08768070026202705,-0.005548488710481127,2,9,3
6529.169922,5523470000,0.054712760313761814,-3.8289706499692474e-05,3,9,3
6467.069824,4264680000,0.02476522410217322,-0.0010669286381281712,4,9,3
6225.97998,3835060000,0.05433302012955822,-0.00041762052052092525,5,9,3
6300.859863,3671890000,0.039514731376137695,0.00011267684338918869,6,9,3
6329.700195,3714100000,0.013065843454606136,0.0003443588057647744,0,9,3
6321.200195,3849910000,0.022157397573586028,-0.00066291667258297,1,9,3
6351.799805,4064230000,0.015766776767710836,0.00038421062925805203,2,9,3
6517.310059,4210910000,0.028511657622040113,-0.00029151643589164544,3,9,3
6512.709961,4076220000,0.02167386820523028,-0.0005082460327300081,4,9,3
6543.200195,3216300000,0.01049817311750035,-0.0009964572083523881,5,9,3
6517.180176,3273730000,0.01303849456234851,-0.0004787526070691653,6,9,3
6281.200195,3910780000,0.04517603461059316,-4.617572931862802e-05,0,9,3
6371.299805,4180090000,0.018907708102896704,8.637060205021037e-05,1,9,3
6398.540039,4431340000,0.038677025264984746,4.845777288406453e-05,2,9,3
6519.669922,4348110000,0.020842809424034263,-0.0008895856798560869,3,9,3
6734.950195,6531940000,0.04586725816977733,1.4790012860563118e-05,4,9,3
6721.97998,4509660000,0.029887598208814287,-0.0009908027128637648,5,9,3
6710.629883,4197500000,0.012984657502118949,-0.0008732210093786329,6,9,3
6595.410156,4177310000,0.020158361162685903,0.0012478346009328017,0,9,3
6446.470215,4726180000,0.03475166781486575,0.0009803541766616466,1,9,3
6495.0,4437300000,0.029387816135299102,4.465573518097515e-05,2,9,3
6676.75,4606810000,0.03822920448654741,0.0002995469352604186,3,9,3
6644.129883,5014430000,0.028296591553637847,-0.00015499170216924548,4,9,3
6601.959961,4363690000,0.020186926198170748,0.00041654296848892995,5,9,3
6625.560059,4002280000,0.011762624691429111,-0.0008618080508143916,6,9,3
6589.620117,4000970000,0.015913643711595444,0.0005493665698057844,0,10,4
6556.100098,3979260000,0.01130943316788639,-0.00034170237893158716,1,10,4
6502.589844,3887310000,0.01819486118160204,-0.0007196652583459744,2,10,4
6576.689941,3838410000,0.016220584844910013,-0.0003862184507383521,3,10,4
6622.47998,3671500000,0.010096968075028625,-4.497559840070627e-06,4,10,4
6588.310059,3259740000,0.007713861094013758,0.0003597458193033537,5,10,4
6602.950195,3306630000,0.012879316657776387,-0.00041803344239835113,6,10,4
6652.22998,3979460000,0.015057697248305931,0.0001277914327309365,0,10,4
6642.640137,3580810000,0.008244393847442162,-0.00035378975099217976,1,10,4
6585.529785,3787650000,0.0154963600640406,0.0001838043467295856,2,10,4
6256.240234,5181640000,0.054935020860126325,-0.0027157259575272047,3,10,4
6274.580078,3783500000,0.01475671041908435,0.00055780625260832,4,10,4
6285.990234,3064030000,0.007779741963573173,0.00039770981292300874,5,10,4
6290.930176,3085320000,0.013225808347910269,0.00027181369879513285,6,10,4
6596.540039,7370770000,0.11286403253336659,0.0007382835503470642,0,10,4
6596.109863,4074800000,0.01555531421606574,-0.0008474454058679687,1,10,4
6544.430176,4088420000,0.012851615815070945,-0.0003208985264601728,2,10,4
6476.709961,3924080000,0.018216941180138307,0.00020996200357729545,3,10,4
6465.410156,3578870000,0.007504699782822268,-0.0006945010280334445,4,10,4
6489.189941,3379130000,0.007554692975655183,0.00013867724757364282,5,10,4
6482.350098,3253610000,0.012411964638665783,0.0005707354499630054,6,10,4
6487.160156,3672860000,0.012505040283290431,-0.002281474889487874,0,10,4
6475.740234,3716150000,0.008485111587377053,0.00048641589782467016,1,10,4
6495.839844,3424670000,0.008213251194988856,-0.0017226320643258725,2,10,4
6476.290039,3230550000,0.008937467162640135,-0.0012121288504263665,3,10,4
6474.75,3306050000,0.007547770645673977,0.0009405527626549418,4,10,4
6480.379883,3393250000,0.008348976884748383,0.0003518733532863025,5,10,4
6486.390137,3445190000,0.008432131913222615,0.0009188409691859961,6,10,4
6332.629883,4199910000,0.031173326215110802,0.0006964177729445277,0,10,4
6334.27002,3781100000,0.008692373831506802,0.00042944395982663554,1,10,4
6317.609863,4191240000,0.0051101609652057884,8.39358573099412e-05,2,10,4
6377.779785,3789400000,0.03728079750121568,0.0001787670691737944,3,11,4
6388.439941,4234870000,0.010980845355385481,-0.00018779342235030367,4,11,4
6361.259766,3658640000,0.009097499189670793,0.0006618891783832481,5,11,4
6376.129883,4390020000,0.014943047996920505,-0.0019619685027672793,6,11,4
6419.660156,4174800000,0.01838100402749099,0.0021371422577839794,0,11,4
6461.009766,4700040000,0.008643611840465327,0.0011592977369289854,1,11,4
6530.140137,4941260000,0.012963215466662827,-0.0012051987912798433,2,11,4
6453.720215,4665260000,0.015281460253429632,-0.001723055327709212,3,11,4
6385.620117,4346820000,0.013037034171037642,7.983030475647968e-05,4,11,4
6409.220215,3705320000,0.008138951048547564,0.0006880194239041805,5,11,4
6411.27002,3939060000,0.011508365744169444,7.63882972441388e-05,6,11,4
6371.27002,4295770000,0.011593442545505149,0.0003013403911579475,0,11,4
6359.490234,4503800000,0.008293053027645774,-0.0012972737902627307,1,11,4
5738.350098,7398940000,0.1492508210153745,-0.00038341961755986574,2,11,4
5648.029785,7032140000,0.07771750978709036,-0.00047980642864112774,3,11,4
5575.549805,5279320000,0.028747373256681346,0.00054349312731147,4,11,4
5554.330078,4303150000,0.010692884644630984,0.0009740429401970293,5,11,4
5623.540039,4159680000,0.016883815618929474,-0.0004908392188653383,6,11,4
4871.490234,7039560000,0.16062028902937175,-0.0015518984205768248,0,11,4
4451.870117,8428290000,0.15905489835011766,0.003070602160606574,1,11,4
4602.169922,6120120000,0.07637005730399338,0.0020424934670632768,2,11,4
4365.939941,4569370000,0.06047223126856642,-0.0012001415664914404,3,11,4
4347.109863,4871490000,0.04784438698360888,0.00013343992175979605,4,11,4
3880.76001,4679500000,0.1628205257033185,5.158525636334705e-06,5,11,4
4009.969971,6825640000,0.14945636870291565,0.0012718541627203634,6,11,4
3779.129883,6476900000,0.12712140357512508,-0.003487557297061549,0,11,4
3820.719971,5998720000,0.0551623596899152,0.00045802885667697103,1,11,4
4257.419922,7280280000,0.14739943943957282,0.0027210078433038084,2,11,4
4278.84668,6503347767,0.0644646674783399,0.0023936793640852634,3,11,4
4017.268555,6048016717,0.0964168658831786,0.0017912170673887056,4,11,4
4214.671875,5375314093,0.085564610186569,-0.0033071321833327044,5,12,4
4139.87793,5262697895,0.04634930935747069,0.0017985554467786972,6,12,4
3894.130859,5089570994,0.08216055615821696,-0.0020122428556527947,0,12,4
3956.893799,5028069239,0.06336903946252685,0.000505693632845531,1,12,4
3753.994873,5302481574,0.0574164385652852,2.1201414144772467e-05,2,12,4
3521.101807,5878333109,0.10049816119957482,-0.002417276030780723,3,12,4
3419.937256,6835615448,0.07083700223395403,0.0005769532749579917,4,12,4
3476.114746,5305024497,0.04637690971920749,-0.0008305844918734499,5,12,4
3614.234375,4947372847,0.06232503678673483,-0.0006053807730717884,6,12,4
3502.656006,5020968740,0.05106069427861534,-0.00145641421574414,0,12,4
3424.588135,4696765188,0.0356503969341882,-0.0009139443566985504,1,12,4
3486.950195,4139364829,0.03537358352331698,0.0002664792864929455,2,12,4
3313.677246,4343372456,0.058095739452617694,-0.0005810140388066744,3,12,4
3242.484863,4372763663,0.03836334061623134,0.00046652368905747394,4,12,4
3236.761719,3551763561,0.026344866249600047,-0.00015047786716618268,5,12,4
3252.839111,3744248994,0.02224408096769704,8.728867008518551e-05,6,12,4
3545.864746,5409247918,0.10598889652144167,-0.0003111430015047744,0,12,4
3696.059082,5911325473,0.06141949655772777,0.002912796781964385,1,12,4
3745.950684,6810689119,0.0710812776587372,-0.0010025802037493983,2,12,4
4134.441406,8927129279,0.12396273921638823,-0.00017845046707628634,3,12,4
3896.543701,7206015706,0.09023324993977869,0.0003952320615844105,4,12,4
4014.182617,5605823233,0.04109292730257383,0.0016969860741140935,5,12,4
3998.980225,6151275490,0.02749162875798091,0.00033797666503846877,6,12,4
4078.599121,7240968501,0.06785954452132548,0.0005961353219248717,0,12,4
3815.490723,6158207293,0.08764340893855566,0.00109449224311486,1,12,4
3857.297607,5326547918,0.03275870337351737,-0.0006764139731569908,2,12,4
3654.833496,5130222366,0.06280942026182294,-0.00046559166152508483,3,12,4
3923.918701,5631554348,0.08606521304232294,0.0021848052045052037,4,12,4
3820.408691,4991655917,0.037522189271974905,0.0005172417821829411,5,12,4
3865.952637,4770578575,0.027570095756477803,0.00022930286095998735,6,12,4
3742.700439,4661840806,0.03834690595078589,0.0010722044324423198,0,12,4
3843.52002,4324200990,0.038757393108161835,0.0014820500401608364,1,1,1
3943.409424,5244856836,0.034204289479429995,-0.003134556590743651,2,1,1
3836.741211,4530215219,0.028608411444090123,-0.001225303386770446,3,1,1
3857.717529,4847965467,0.02169238432724206,-0.0014888731372431471,4,1,1
3845.19458,5137609824,0.017723403636368727,-0.002256202337620084,5,1,1
4076.632568,5597027440,0.06971991632369617,0.0004789229756259037,6,1,1
4025.248291,5228625637,0.017836700304216503,0.0008009138236784366,0,1,1
4030.8479,5306593305,0.0280377599877511,0.00017467838466435148,1,1,1
4035.296387,5115905225,0.011370757082206395,-0.0002193172236000036,2,1,1
3678.924561,6874143796,0.11065120896810925,-0.0013344062697130286,3,1,1
3687.365479,5538712865,0.01664682443255699,-0.00010639954250114597,4,1,1
3661.301025,4778170883,0.012361745745361467,-0.0006644799166712138,5,1,1
3552.953125,4681302466,0.03662494460119021,0.0012265599479306878,6,1,1
3706.052246,5651384490,0.04941918181976045,-0.0004953888607430834,0,1,1
3630.675293,5537192302,0.027681079191403928,0.00022983961182351423,1,1,1
3655.006836,5394457145,0.016857728757427828,-0.0008579305431427479,2,1,1
3678.563965,5464420383,0.016061754667106683,-0.0001558994231053898,3,1,1
3657.839355,5002961727,0.012493318504932202,-0.0014930740445270219,4,1,1
3728.568359,5955691380,0.029064767949684683,-0.0008374029116197123,5,1,1
3601.013672,5582489560,0.044757893897174036,-0.00017796905493110794,6,1,1
3576.032471,5004347059,0.01413606475334357,-0.0002659852805346751,0,1,1
3604.577148,5313623556,0.022890260565690573,0.0002718712791439892,1,1,1
3585.123047,5433755649,0.016198827527381693,-0.0001737187236910487,2,1,1
3600.865479,5262869046,0.013167107718665139,0.001812037144417888,3,1,1
3599.765869,5265847539,0.010440303451030631,-1.4038968599271953e-05,4,1,1
3602.460449,5098183235,0.017139223138651023,0.0006181350306338944,5,1,1
3583.96582,5570752966,0.0127340640118763,8.85563691006583e-05,6,1,1
3470.450439,6908930483,0.04289272371495188,-0.0004553650967727452,0,1,1
3448.116943,5897159493,0.022125725529174623,-0.0012238477028939047,1,1,1
3486.181641,5955112627,0.019183267443106243,-0.00022157795535244777,2,1,1
3457.792725,5831198271,0.016499579681872704,0.0007965757982211175,3,1,1
3487.945313,5422926707,0.02050434846725476,-0.0009516594161119581,4,2,1
3521.060791,5071623601,0.016066747426532035,-0.0013976307971105488,5,2,1
3464.013428,5043937584,0.02130669390250033,0.0009232764440657753,6,2,1
3459.154053,5332718886,0.009770839150990836,-0.0012150730888538428,0,2,1
3466.357422,5227549545,0.007593180555984063,0.0007888323871755657,1,2,1
3413.767822,5482196038,0.020751804975548148,0.00034027533815104185,2,2,1
3399.47168,5004962683,0.009936617498366749,0.0005603179491701839,3,2,1
3666.780273,7735623101,0.08982253164930867,0.0013105953022018774,4,2,1
3671.203613,6158833645,0.009154404745861485,0.0005441820205573405,5,2,1
3690.188232,6282256903,0.014846594405059045,0.0014700618664809904,6,2,1
3648.430664,6277056434,0.01464057683335613,-0.0015564804495350063,0,2,1
3653.528564,6480384532,0.013825961727281238,2.0648531598456308e-05,1,2,1
3632.070557,6438903823,0.01451387024667721,-0.0002479001951833853,2,2,1
3616.880859,6271044418,0.010687934696649307,0.00013479819186931768,3,2,1
3620.810791,6091952231,0.010971828394026639,-0.0015301895955931646,4,2,1
3629.787598,5934744052,0.010392319870003412,0.000984018183865124,5,2,1
3673.836182,7039512503,0.016952787346171228,-0.0006713170859614312,6,2,1
3915.714355,9908216640,0.0726659112592338,-0.0010349922472830306,0,2,1
3947.094482,9933626655,0.026285131877469958,-0.00010372769181664112,1,2,1
3999.820557,8693373948,0.018908516272685274,0.0001090746431703019,2,2,1
3954.118164,7775128102,0.01774097671127023,-0.00043288286515661653,3,2,1
4005.526611,7826525254,0.014103901136832514,-0.001650307597968873,4,2,1
4142.526855,8922258316,0.049779018714905365,0.0007075761009157151,5,2,1
3810.42749,10794227451,0.10990105455068291,-0.000898862137906722,6,2,1
3882.696289,9318796067,0.028028569892897558,-0.0010299602910815906,0,2,1
3854.35791,7931218996,0.013963710242794802,0.0008099470969989916,1,2,1
3851.047363,8301309684,0.02686613975444131,-0.0007232837556768862,2,2,1
3854.7854,8399767798,0.015662990158251167,-0.0002667645259838197,3,2,1
3859.58374,7661247975,0.014565811965571008,-0.001105203381336662,4,3,1
3864.415039,7578786076,0.011085092349722244,-0.000556080539567491,5,3,1
3847.175781,7253558152,0.010054424943679438,-0.0005417553339499233,6,3,1
3761.557129,9029175788,0.03579031502720769,-0.000458482734903552,0,3,1
3896.375,10174126415,0.04238341318695018,0.00018120817426456792,1,3,1
3903.942627,9175291529,0.012411285767896109,-0.00014289682336557946,2,3,1
3911.484375,9584165519,0.011622737596458684,0.00044521589070641753,3,3,1
3901.131592,10638638944,0.019406239577743567,-0.0016864599014018975,4,3,1
3963.313721,10796103518,0.024367394509805622,0.000721768500142435,5,3,1
3951.599854,9713267607,0.010649631341207283,0.0005416489723354016,6,3,1
3905.227295,10125901903,0.019835693235180505,-0.0003761609476306534,0,3,1
3909.15625,9809887079,0.01639164217652307,0.00099538436203468,1,3,1
3906.717285,9469184841,0.00891423744071574,-0.0002919026171611395,2,3,1
3924.369141,10480789570,0.011587818473824792,0.0005846007135340821,3,3,1
3960.911133,9394210605,0.013931367838945118,0.0007546276348129031,4,3,1
4048.72583,9856166973,0.029123897470842177,-0.0002485591868293757,5,3,1
4025.229004,8221625400,0.011908647269626043,0.001177449033406686,6,3,1
4032.507324,9646954186,0.015574364647382304,4.5770778617382615e-05,0,3,1
4071.190186,9344919956,0.01451448445970089,-9.73280495130173e-05,1,3,1
4087.476318,10175916388,0.01447518471112051,-0.0008617691519063184,2,3,1
4029.326904,10831212662,0.02302247469589824,-0.00020158602648839865,3,3,1
4023.968262,9252935969,0.008047722524616987,-0.0003118521117202747,4,3,1
4035.826416,9578850549,0.008445783610742037,-0.00016423947208727715,5,3,1
4022.168213,9144851065,0.008613373622070934,0.00048346560785667963,6,3,1
3963.070557,10359818883,0.02664177362597206,0.001553896886625619,0,3,1
3985.080811,10707678815,0.010223107814653822,-0.00020976688796178958,1,3,1
4087.066162,10897131934,0.027466269121941677,0.000126817374482183,2,3,1
4069.107178,9353915899,0.013522807204366655,-0.00019841527015194727,3,3,1
4098.374512,10918665557,0.019683167185426585,-0.0015221356617689831,4,3,1
4106.660156,9732688060,0.05991672062091946,-0.0002932068771848635,5,3,1
4105.404297,9045122443,0.004621920364379572,-1.022846885776309e-05,6,3,1
4158.183105,10157794171,0.01661054340925743,-0.000303899796639596,0,4,2
4879.87793,21315047816,0.18064511419170604,1.6409836710804298e-05,1,4,2
4973.021973,22899891582,0.08825420628424985,-0.0003447312337060325,2,4,2
4922.798828,18251810240,0.04680077869225828,1.4877715413629572e-06,3,4,2
5036.681152,16837325387,0.027242258997457445,2.2200531783826055e-05,4,4,2
5059.817383,16929795194,0.042786479009120866,0.0005882745906999349,5,4,2
5198.896973,16655416140,0.03658600724299833,0.00018051444467435195,6,4,2
5289.770996,17154113634,0.033142480311660186,2.7784378588605537e-05,0,4,2
5204.958496,14722104361,0.023706036863631874,-0.00016388737790237146,1,4,2
5324.551758,15504590933,0.043953829847093735,9.949851632198732e-05,2,4,2
5064.487793,16555616019,0.06715353708682532,-0.000649050631446526,3,4,2
5089.539063,13675206312,0.029747026135234243,-0.00013536884017826433,4,4,2
5096.586426,10823289598,0.012947062751201846,-0.00016239045722392958,5,4,2
5167.722168,10391952498,0.025812998802654526,-7.747920398651875e-05,6,4,2
5067.108398,12290155061,0.034342200805964514,-0.00010474632834171787,0,4,2
